run_id,npz_name,source_kind,source_path,source_member,experiment,status,run_kind,timestamp_utc,sample_rate_hz_requested,sample_rate_hz_actual,sample_rate_error_hz,signal_frequency_hz,signal_frequency_measured_hz,fir_mode,power_tier_dbm,nblocks_requested,stale_blocks_dropped,nblocks_saved,nsamples,device_index,direct,gain_db,adc_mean_block_rms,adc_max,adc_min,adc_is_clipped,adc_passes_guard,guard_attempts,array_nblocks,array_nsamples
e1_sr2400000_f1252174_idx05_fir_default__pp0p0,e1_sr2400000_f1252174_idx05_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1252174_idx05_fir_default__pp0p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:33:38.710613+00:00,2400000.0,2400000.0,0.0,1252173.9130434783,1252173.9130434783,default,0.0,6,1,5,2048,0,True,0.0,84.69417237472554,127,-25,True,False,3,5,2048
e1_sr2400000_f1252174_idx05_fir_default__pp10p0,e1_sr2400000_f1252174_idx05_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1252174_idx05_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:33:42.562973+00:00,2400000.0,2400000.0,0.0,1252173.9130434783,1252173.9130434783,default,10.0,6,1,5,2048,0,True,0.0,84.45839475661144,127,-55,True,False,3,5,2048
e1_sr2400000_f1460870_idx06_fir_alias_hack__pm30p0,e1_sr2400000_f1460870_idx06_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1460870_idx06_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:36:50.366434+00:00,2400000.0,2400000.0,0.0,1460869.5652173914,1460869.5652173914,alias_hack,-30.0,6,1,5,2048,0,True,0.0,15.336513233188692,7,-29,False,True,1,5,2048
e1_sr2400000_f1460870_idx06_fir_alias_hack__pm40p0,e1_sr2400000_f1460870_idx06_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1460870_idx06_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:36:48.332686+00:00,2400000.0,2400000.0,0.0,1460869.5652173914,1460869.5652173914,alias_hack,-40.0,6,1,5,2048,0,True,0.0,3.060988635886018,4,-6,False,False,3,5,2048
e1_sr2400000_f1460870_idx06_fir_alias_hack__pm50p0,e1_sr2400000_f1460870_idx06_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1460870_idx06_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:36:44.279420+00:00,2400000.0,2400000.0,0.0,1460869.5652173914,1460869.5652173914,alias_hack,-50.0,6,1,5,2048,0,True,0.0,1.1553086171522327,1,-3,False,False,3,5,2048
e1_sr2400000_f1460870_idx06_fir_default__pm10p0,e1_sr2400000_f1460870_idx06_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1460870_idx06_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:33:45.489650+00:00,2400000.0,2400000.0,0.0,1460869.5652173914,1460869.5652173914,default,-10.0,6,1,5,2048,0,True,0.0,18.070557229693655,42,-17,False,True,1,5,2048
e1_sr2400000_f1460870_idx06_fir_default__pp0p0,e1_sr2400000_f1460870_idx06_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1460870_idx06_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:33:47.427659+00:00,2400000.0,2400000.0,0.0,1460869.5652173914,1460869.5652173914,default,0.0,6,1,5,2048,0,True,0.0,70.41123166415242,93,45,False,True,1,5,2048
e1_sr2400000_f1460870_idx06_fir_default__pp10p0,e1_sr2400000_f1460870_idx06_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1460870_idx06_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:33:49.362273+00:00,2400000.0,2400000.0,0.0,1460869.5652173914,1460869.5652173914,default,10.0,6,1,5,2048,0,True,0.0,48.22843707716008,74,14,False,True,1,5,2048
e1_sr2400000_f1669565_idx07_fir_alias_hack__pm30p0,e1_sr2400000_f1669565_idx07_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1669565_idx07_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:37:01.494672+00:00,2400000.0,2400000.0,0.0,1669565.2173913044,1669565.2173913044,alias_hack,-30.0,6,1,5,2048,0,True,0.0,13.505963240347876,0,-23,False,True,1,5,2048
e1_sr2400000_f1669565_idx07_fir_alias_hack__pm40p0,e1_sr2400000_f1669565_idx07_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1669565_idx07_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:36:59.461572+00:00,2400000.0,2400000.0,0.0,1669565.2173913044,1669565.2173913044,alias_hack,-40.0,6,1,5,2048,0,True,0.0,1.906947862791115,3,-4,False,False,3,5,2048
e1_sr2400000_f1669565_idx07_fir_alias_hack__pm50p0,e1_sr2400000_f1669565_idx07_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1669565_idx07_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:36:55.408666+00:00,2400000.0,2400000.0,0.0,1669565.2173913044,1669565.2173913044,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.7137550325409322,1,-2,False,False,3,5,2048
e1_sr2400000_f1669565_idx07_fir_default__pm10p0,e1_sr2400000_f1669565_idx07_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1669565_idx07_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:33:52.297601+00:00,2400000.0,2400000.0,0.0,1669565.2173913044,1669565.2173913044,default,-10.0,6,1,5,2048,0,True,0.0,15.212740262799718,27,-1,False,True,1,5,2048
e1_sr2400000_f1669565_idx07_fir_default__pp0p0,e1_sr2400000_f1669565_idx07_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1669565_idx07_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:33:54.219719+00:00,2400000.0,2400000.0,0.0,1669565.2173913044,1669565.2173913044,default,0.0,6,1,5,2048,0,True,0.0,69.15082602897743,105,47,False,True,1,5,2048
e1_sr2400000_f1669565_idx07_fir_default__pp10p0,e1_sr2400000_f1669565_idx07_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1669565_idx07_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:33:56.142741+00:00,2400000.0,2400000.0,0.0,1669565.2173913044,1669565.2173913044,default,10.0,6,1,5,2048,0,True,0.0,42.88386514902483,65,7,False,True,1,5,2048
e1_sr2400000_f1878261_idx08_fir_alias_hack__pm30p0,e1_sr2400000_f1878261_idx08_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1878261_idx08_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:37:12.625169+00:00,2400000.0,2400000.0,0.0,1878260.8695652175,1878260.8695652175,alias_hack,-30.0,6,1,5,2048,0,True,0.0,13.043933751723742,-2,-22,False,True,1,5,2048
e1_sr2400000_f1878261_idx08_fir_alias_hack__pm40p0,e1_sr2400000_f1878261_idx08_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1878261_idx08_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:10.591805+00:00,2400000.0,2400000.0,0.0,1878260.8695652175,1878260.8695652175,alias_hack,-40.0,6,1,5,2048,0,True,0.0,1.4764326191136417,2,-3,False,False,3,5,2048
e1_sr2400000_f1878261_idx08_fir_alias_hack__pm50p0,e1_sr2400000_f1878261_idx08_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1878261_idx08_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:06.535317+00:00,2400000.0,2400000.0,0.0,1878260.8695652175,1878260.8695652175,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.779469819655384,1,-2,False,False,3,5,2048
e1_sr2400000_f1878261_idx08_fir_default__pm10p0,e1_sr2400000_f1878261_idx08_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1878261_idx08_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:33:59.098265+00:00,2400000.0,2400000.0,0.0,1878260.8695652175,1878260.8695652175,default,-10.0,6,1,5,2048,0,True,0.0,15.775268095588222,26,-4,False,True,1,5,2048
e1_sr2400000_f1878261_idx08_fir_default__pp0p0,e1_sr2400000_f1878261_idx08_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1878261_idx08_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:01.035893+00:00,2400000.0,2400000.0,0.0,1878260.8695652175,1878260.8695652175,default,0.0,6,1,5,2048,0,True,0.0,66.77951054352096,88,53,False,True,1,5,2048
e1_sr2400000_f1878261_idx08_fir_default__pp10p0,e1_sr2400000_f1878261_idx08_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f1878261_idx08_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:02.981925+00:00,2400000.0,2400000.0,0.0,1878260.8695652175,1878260.8695652175,default,10.0,6,1,5,2048,0,True,0.0,45.65448625762842,72,11,False,True,1,5,2048
e1_sr2400000_f2086957_idx09_fir_alias_hack__pm30p0,e1_sr2400000_f2086957_idx09_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2086957_idx09_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:37:23.770679+00:00,2400000.0,2400000.0,0.0,2086956.5217391306,2086956.5217391306,alias_hack,-30.0,6,1,5,2048,0,True,0.0,12.999713834121499,0,-21,False,True,1,5,2048
e1_sr2400000_f2086957_idx09_fir_alias_hack__pm40p0,e1_sr2400000_f2086957_idx09_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2086957_idx09_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:21.720911+00:00,2400000.0,2400000.0,0.0,2086956.5217391306,2086956.5217391306,alias_hack,-40.0,6,1,5,2048,0,True,0.0,1.3537349464607522,2,-3,False,False,3,5,2048
e1_sr2400000_f2086957_idx09_fir_alias_hack__pm50p0,e1_sr2400000_f2086957_idx09_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2086957_idx09_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:17.663938+00:00,2400000.0,2400000.0,0.0,2086956.5217391306,2086956.5217391306,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.5878113757503538,1,-2,False,False,3,5,2048
e1_sr2400000_f2086957_idx09_fir_default__pm10p0,e1_sr2400000_f2086957_idx09_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2086957_idx09_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:05.905978+00:00,2400000.0,2400000.0,0.0,2086956.5217391306,2086956.5217391306,default,-10.0,6,1,5,2048,0,True,0.0,19.971399317530842,46,-5,False,True,1,5,2048
e1_sr2400000_f2086957_idx09_fir_default__pp0p0,e1_sr2400000_f2086957_idx09_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2086957_idx09_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:07.829817+00:00,2400000.0,2400000.0,0.0,2086956.5217391306,2086956.5217391306,default,0.0,6,1,5,2048,0,True,0.0,70.00259316934103,95,41,False,True,1,5,2048
e1_sr2400000_f2086957_idx09_fir_default__pp10p0,e1_sr2400000_f2086957_idx09_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2086957_idx09_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:09.765573+00:00,2400000.0,2400000.0,0.0,2086956.5217391306,2086956.5217391306,default,10.0,6,1,5,2048,0,True,0.0,37.243758144406186,52,-10,False,True,1,5,2048
e1_sr2400000_f208696_idx00_fir_alias_hack__pm30p0,e1_sr2400000_f208696_idx00_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f208696_idx00_fir_alias_hack__pm30p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:35:53.573119+00:00,2400000.0,2400000.0,0.0,208695.65217391305,208695.65217391305,alias_hack,-30.0,6,1,5,2048,0,True,0.0,113.59602322271981,127,-128,True,False,3,5,2048
e1_sr2400000_f208696_idx00_fir_alias_hack__pm40p0,e1_sr2400000_f208696_idx00_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f208696_idx00_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:35:49.539033+00:00,2400000.0,2400000.0,0.0,208695.65217391305,208695.65217391305,alias_hack,-40.0,6,1,5,2048,0,True,0.0,48.391185558792685,71,-70,False,True,1,5,2048
e1_sr2400000_f208696_idx00_fir_alias_hack__pm50p0,e1_sr2400000_f208696_idx00_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f208696_idx00_fir_alias_hack__pm50p0.npz,E1,captured,power_tier_capture,2026-02-09T03:35:47.486038+00:00,2400000.0,2400000.0,0.0,208695.65217391305,208695.65217391305,alias_hack,-50.0,6,1,5,2048,0,True,0.0,15.105464856382913,21,-23,False,True,1,5,2048
e1_sr2400000_f208696_idx00_fir_default__pm10p0,e1_sr2400000_f208696_idx00_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f208696_idx00_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:32:35.897502+00:00,2400000.0,2400000.0,0.0,208695.65217391305,208695.65217391305,default,-10.0,6,1,5,2048,0,True,0.0,126.63200270607732,127,-128,True,False,3,5,2048
e1_sr2400000_f208696_idx00_fir_default__pp0p0,e1_sr2400000_f208696_idx00_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f208696_idx00_fir_default__pp0p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:32:39.617714+00:00,2400000.0,2400000.0,0.0,208695.65217391305,208695.65217391305,default,0.0,6,1,5,2048,0,True,0.0,124.78141836926257,127,-128,True,False,3,5,2048
e1_sr2400000_f208696_idx00_fir_default__pp10p0,e1_sr2400000_f208696_idx00_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f208696_idx00_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:32:43.324631+00:00,2400000.0,2400000.0,0.0,208695.65217391305,208695.65217391305,default,10.0,6,1,5,2048,0,True,0.0,122.14439102493797,127,-128,True,False,3,5,2048
e1_sr2400000_f2295652_idx10_fir_alias_hack__pm30p0,e1_sr2400000_f2295652_idx10_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2295652_idx10_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:37:34.917166+00:00,2400000.0,2400000.0,0.0,2295652.1739130435,2295652.1739130435,alias_hack,-30.0,6,1,5,2048,0,True,0.0,13.894514285082915,2,-26,False,True,1,5,2048
e1_sr2400000_f2295652_idx10_fir_alias_hack__pm40p0,e1_sr2400000_f2295652_idx10_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2295652_idx10_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:32.863019+00:00,2400000.0,2400000.0,0.0,2295652.1739130435,2295652.1739130435,alias_hack,-40.0,6,1,5,2048,0,True,0.0,1.2805148070185968,2,-3,False,False,3,5,2048
e1_sr2400000_f2295652_idx10_fir_alias_hack__pm50p0,e1_sr2400000_f2295652_idx10_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2295652_idx10_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:28.807701+00:00,2400000.0,2400000.0,0.0,2295652.1739130435,2295652.1739130435,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.61590651281529,1,-2,False,False,3,5,2048
e1_sr2400000_f2295652_idx10_fir_default__pm10p0,e1_sr2400000_f2295652_idx10_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2295652_idx10_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:12.703752+00:00,2400000.0,2400000.0,0.0,2295652.1739130435,2295652.1739130435,default,-10.0,6,1,5,2048,0,True,0.0,17.02613388148751,28,-3,False,True,1,5,2048
e1_sr2400000_f2295652_idx10_fir_default__pp0p0,e1_sr2400000_f2295652_idx10_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2295652_idx10_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:14.662520+00:00,2400000.0,2400000.0,0.0,2295652.1739130435,2295652.1739130435,default,0.0,6,1,5,2048,0,True,0.0,66.41301051725443,81,50,False,True,1,5,2048
e1_sr2400000_f2295652_idx10_fir_default__pp10p0,e1_sr2400000_f2295652_idx10_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2295652_idx10_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:16.586780+00:00,2400000.0,2400000.0,0.0,2295652.1739130435,2295652.1739130435,default,10.0,6,1,5,2048,0,True,0.0,29.806841251022796,52,-2,False,True,1,5,2048
e1_sr2400000_f2504348_idx11_fir_alias_hack__pm30p0,e1_sr2400000_f2504348_idx11_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2504348_idx11_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:37:46.059029+00:00,2400000.0,2400000.0,0.0,2504347.8260869565,2504347.8260869565,alias_hack,-30.0,6,1,5,2048,0,True,0.0,13.209441204342818,0,-24,False,True,1,5,2048
e1_sr2400000_f2504348_idx11_fir_alias_hack__pm40p0,e1_sr2400000_f2504348_idx11_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2504348_idx11_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:44.009770+00:00,2400000.0,2400000.0,0.0,2504347.8260869565,2504347.8260869565,alias_hack,-40.0,6,1,5,2048,0,True,0.0,1.0146898821999413,2,-2,False,False,3,5,2048
e1_sr2400000_f2504348_idx11_fir_alias_hack__pm50p0,e1_sr2400000_f2504348_idx11_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2504348_idx11_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:39.955552+00:00,2400000.0,2400000.0,0.0,2504347.8260869565,2504347.8260869565,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.5260778764785125,1,-1,False,False,3,5,2048
e1_sr2400000_f2504348_idx11_fir_default__pm10p0,e1_sr2400000_f2504348_idx11_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2504348_idx11_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:19.511806+00:00,2400000.0,2400000.0,0.0,2504347.8260869565,2504347.8260869565,default,-10.0,6,1,5,2048,0,True,0.0,17.59766660618721,28,2,False,True,1,5,2048
e1_sr2400000_f2504348_idx11_fir_default__pp0p0,e1_sr2400000_f2504348_idx11_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2504348_idx11_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:21.450073+00:00,2400000.0,2400000.0,0.0,2504347.8260869565,2504347.8260869565,default,0.0,6,1,5,2048,0,True,0.0,61.30840931569669,81,44,False,True,1,5,2048
e1_sr2400000_f2504348_idx11_fir_default__pp10p0,e1_sr2400000_f2504348_idx11_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2504348_idx11_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:23.386087+00:00,2400000.0,2400000.0,0.0,2504347.8260869565,2504347.8260869565,default,10.0,6,1,5,2048,0,True,0.0,15.430747865256905,33,2,False,True,1,5,2048
e1_sr2400000_f2713043_idx12_fir_alias_hack__pm30p0,e1_sr2400000_f2713043_idx12_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2713043_idx12_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:37:57.211762+00:00,2400000.0,2400000.0,0.0,2713043.4782608696,2713043.4782608696,alias_hack,-30.0,6,1,5,2048,0,True,0.0,12.028858874234674,-4,-18,False,True,1,5,2048
e1_sr2400000_f2713043_idx12_fir_alias_hack__pm40p0,e1_sr2400000_f2713043_idx12_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2713043_idx12_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:55.162546+00:00,2400000.0,2400000.0,0.0,2713043.4782608696,2713043.4782608696,alias_hack,-40.0,6,1,5,2048,0,True,0.0,0.8571338820526524,1,-2,False,False,3,5,2048
e1_sr2400000_f2713043_idx12_fir_alias_hack__pm50p0,e1_sr2400000_f2713043_idx12_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2713043_idx12_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:37:51.096670+00:00,2400000.0,2400000.0,0.0,2713043.4782608696,2713043.4782608696,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.45667490270004096,1,-1,False,False,3,5,2048
e1_sr2400000_f2713043_idx12_fir_default__pm10p0,e1_sr2400000_f2713043_idx12_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2713043_idx12_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:26.320509+00:00,2400000.0,2400000.0,0.0,2713043.4782608696,2713043.4782608696,default,-10.0,6,1,5,2048,0,True,0.0,19.0726779297537,35,-4,False,True,1,5,2048
e1_sr2400000_f2713043_idx12_fir_default__pp0p0,e1_sr2400000_f2713043_idx12_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2713043_idx12_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:28.243383+00:00,2400000.0,2400000.0,0.0,2713043.4782608696,2713043.4782608696,default,0.0,6,1,5,2048,0,True,0.0,66.51583632425911,94,27,False,True,1,5,2048
e1_sr2400000_f2713043_idx12_fir_default__pp10p0,e1_sr2400000_f2713043_idx12_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2713043_idx12_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:30.165035+00:00,2400000.0,2400000.0,0.0,2713043.4782608696,2713043.4782608696,default,10.0,6,1,5,2048,0,True,0.0,20.573836966365242,37,-4,False,True,1,5,2048
e1_sr2400000_f2921739_idx13_fir_alias_hack__pm30p0,e1_sr2400000_f2921739_idx13_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2921739_idx13_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:38:08.356865+00:00,2400000.0,2400000.0,0.0,2921739.1304347827,2921739.1304347827,alias_hack,-30.0,6,1,5,2048,0,True,0.0,19.107065770644816,11,-36,False,True,1,5,2048
e1_sr2400000_f2921739_idx13_fir_alias_hack__pm40p0,e1_sr2400000_f2921739_idx13_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2921739_idx13_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:38:06.303877+00:00,2400000.0,2400000.0,0.0,2921739.1304347827,2921739.1304347827,alias_hack,-40.0,6,1,5,2048,0,True,0.0,0.6478200107416486,1,-2,False,False,3,5,2048
e1_sr2400000_f2921739_idx13_fir_alias_hack__pm50p0,e1_sr2400000_f2921739_idx13_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2921739_idx13_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:38:02.262801+00:00,2400000.0,2400000.0,0.0,2921739.1304347827,2921739.1304347827,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.4175410283886955,1,-1,False,False,3,5,2048
e1_sr2400000_f2921739_idx13_fir_default__pm10p0,e1_sr2400000_f2921739_idx13_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2921739_idx13_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:33.089172+00:00,2400000.0,2400000.0,0.0,2921739.1304347827,2921739.1304347827,default,-10.0,6,1,5,2048,0,True,0.0,27.546285521509027,60,-6,False,True,1,5,2048
e1_sr2400000_f2921739_idx13_fir_default__pp0p0,e1_sr2400000_f2921739_idx13_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2921739_idx13_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:35.028168+00:00,2400000.0,2400000.0,0.0,2921739.1304347827,2921739.1304347827,default,0.0,6,1,5,2048,0,True,0.0,62.5809971937696,73,54,False,True,1,5,2048
e1_sr2400000_f2921739_idx13_fir_default__pp10p0,e1_sr2400000_f2921739_idx13_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f2921739_idx13_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:34:36.964779+00:00,2400000.0,2400000.0,0.0,2921739.1304347827,2921739.1304347827,default,10.0,6,1,5,2048,0,True,0.0,26.536560072334304,64,-9,False,True,1,5,2048
e1_sr2400000_f3130435_idx14_fir_alias_hack__pm30p0,e1_sr2400000_f3130435_idx14_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr2400000_f3130435_idx14_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:38:19.502108+00:00,2400000.0,2400000.0,0.0,3130434.782608696,3130434.782608696,alias_hack,-30.0,6,1,5,2048,0,True,0.0,17.334916400906906,12,-34,False,True,1,5,2048
