run_id,experiment,sample_rate_hz,center_frequency_hz,tones_hz,source_power_dbm,mixer_config,cable_config,n_samples,run_kind,status,n_blocks_saved,sample_rate_hz_requested,sample_rate_hz_actual,sample_rate_error_hz,qc_analysis_pass,qc_recommended_pass
e2_sr1600000_f240098_idx27_fir_default__pm30p0,E2,1600000.0,0.0,[240098.12225387653],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f2528710_idx47_fir_default__pm30p0,E2,1600000.0,0.0,[2528709.608619464],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f25645_idx08_fir_default__pm30p0,E2,1600000.0,0.0,[25645.081175365984],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f270094_idx28_fir_default__pm30p0,E2,1600000.0,0.0,[270093.5874600622],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f2844621_idx48_fir_default__pm30p0,E2,1600000.0,0.0,[2844621.3715681545],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f28849_idx09_fir_default__pm30p0,E2,1600000.0,0.0,[28848.92189217135],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f303836_idx29_fir_default__pm30p0,E2,1600000.0,0.0,[303836.38698310737],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f3200000_idx49_fir_default__pm30p0,E2,1600000.0,0.0,[3200000.0],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f32453_idx10_fir_default__pm30p0,E2,1600000.0,0.0,[32453.01852037237],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f341795_idx30_fir_default__pm30p0,E2,1600000.0,0.0,[341794.67540523864],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f36507_idx11_fir_default__pm30p0,E2,1600000.0,0.0,[36507.37504230394],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f384495_idx31_fir_default__pm30p0,E2,1600000.0,0.0,[384495.09387388756],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f41068_idx12_fir_default__pm30p0,E2,1600000.0,0.0,[41068.24243922877],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f432530_idx32_fir_default__pm30p0,E2,1600000.0,0.0,[432530.07682993216],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f46199_idx13_fir_default__pm30p0,E2,1600000.0,0.0,[46198.89912909047],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f486566_idx33_fir_default__pm30p0,E2,1600000.0,0.0,[486566.0715657107],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f51971_idx14_fir_default__pm30p0,E2,1600000.0,0.0,[51970.52890437639],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f547353_idx34_fir_default__pm30p0,E2,1600000.0,0.0,[547352.7846526519],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f58463_idx15_fir_default__pm30p0,E2,1600000.0,0.0,[58463.2085507834],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f615734_idx35_fir_default__pm30p0,E2,1600000.0,0.0,[615733.5835253609],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f65767_idx16_fir_default__pm30p0,E2,1600000.0,0.0,[65767.01884911093],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f692657_idx36_fir_default__pm30p0,E2,1600000.0,0.0,[692657.1975359105],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f73983_idx17_fir_default__pm30p0,E2,1600000.0,0.0,[73983.2943746527],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f779191_idx37_fir_default__pm30p0,E2,1600000.0,0.0,[779190.8808211684],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f83226_idx18_fir_default__pm30p0,E2,1600000.0,0.0,[83226.0294340605],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f876535_idx38_fir_default__pm30p0,E2,1600000.0,0.0,[876535.2196075212],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr1600000_f93623_idx19_fir_default__pm30p0,E2,1600000.0,0.0,[93623.45964594127],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e2_sr1600000_f986041_idx39_fir_default__pm30p0,E2,1600000.0,0.0,[986040.789392581],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e2_sr2400000_f10000_idx00_fir_default__pm30p0,E2,2400000.0,0.0,[10000.0],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f1058305_idx37_fir_default__pm30p0,E2,2400000.0,0.0,[1058304.7131645689],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f109563_idx19_fir_default__pm30p0,E2,2400000.0,0.0,[109563.26595512962],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f11343_idx01_fir_default__pm30p0,E2,2400000.0,0.0,[11342.772168952628],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f1200411_idx38_fir_default__pm30p0,E2,2400000.0,0.0,[1200410.9246754465],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f124275_idx20_fir_default__pm30p0,E2,2400000.0,0.0,[124275.11638153992],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f12866_idx02_fir_default__pm30p0,E2,2400000.0,0.0,[12865.848047676629],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f1361599_idx39_fir_default__pm30p0,E2,2400000.0,0.0,[1361598.7627715343],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f140962_idx21_fir_default__pm30p0,E2,2400000.0,0.0,[140962.43313858798],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f14593_idx03_fir_default__pm30p0,E2,2400000.0,0.0,[14593.438316515994],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f1544430_idx40_fir_default__pm30p0,E2,2400000.0,0.0,[1544430.4551645292],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f159890_idx22_fir_default__pm30p0,E2,2400000.0,0.0,[159890.4763472221],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f16553_idx04_fir_default__pm30p0,E2,2400000.0,0.0,[16553.00459859045],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f1751812_idx41_fir_default__pm30p0,E2,2400000.0,0.0,[1751812.278372306],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f181360_idx23_fir_default__pm30p0,E2,2400000.0,0.0,[181360.12451918493],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f18776_idx05_fir_default__pm30p0,E2,2400000.0,0.0,[18775.69598734366],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f1987041_idx42_fir_default__pm30p0,E2,2400000.0,0.0,[1987040.7556350883],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f205713_idx24_fir_default__pm30p0,E2,2400000.0,0.0,[205712.65729539937],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f21297_idx06_fir_default__pm30p0,E2,2400000.0,0.0,[21296.84418979572],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f2253855_idx43_fir_default__pm30p0,E2,2400000.0,0.0,[2253855.0581592275],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f233335_idx25_fir_default__pm30p0,E2,2400000.0,0.0,[233335.18039715456],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f24157_idx07_fir_default__pm30p0,E2,2400000.0,0.0,[24156.525156253534],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f2556496_idx44_fir_default__pm30p0,E2,2400000.0,0.0,[2556496.4426541594],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f264667_idx26_fir_default__pm30p0,E2,2400000.0,0.0,[264666.7790246385],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f27400_idx08_fir_default__pm30p0,E2,2400000.0,0.0,[27400.196124095663],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f2899776_idx45_fir_default__pm30p0,E2,2400000.0,0.0,[2899775.6699763993],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f300205_idx27_fir_default__pm30p0,E2,2400000.0,0.0,[300205.4975167005],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f31079_idx09_fir_default__pm30p0,E2,2400000.0,0.0,[31079.41820202359],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f3289149_idx46_fir_default__pm30p0,E2,2400000.0,0.0,[3289149.476561426],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f340516_idx28_fir_default__pm30p0,E2,2400000.0,0.0,[340516.25621990074],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f35253_idx10_fir_default__pm30p0,E2,2400000.0,0.0,[35252.675980915286],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f3730807_idx47_fir_default__pm30p0,E2,2400000.0,0.0,[3730807.3142266045],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f386240_idx29_fir_default__pm30p0,E2,2400000.0,0.0,[386239.8314127032],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f39986_idx11_fir_default__pm30p0,E2,2400000.0,0.0,[39986.30719974307],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f4231770_idx48_fir_default__pm30p0,E2,2400000.0,0.0,[4231769.737153443],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f438103_idx30_fir_default__pm30p0,E2,2400000.0,0.0,[438103.0410288964],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f45356_idx12_fir_default__pm30p0,E2,2400000.0,0.0,[45355.557244443575],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f4800000_idx49_fir_default__pm30p0,E2,2400000.0,0.0,[4800000.0],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f496930_idx31_fir_default__pm30p0,E2,2400000.0,0.0,[496930.29809160775],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f51446_idx13_fir_default__pm30p0,E2,2400000.0,0.0,[51445.77524196123],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f563657_idx32_fir_default__pm30p0,E2,2400000.0,0.0,[563656.7155102821],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f58354_idx14_fir_default__pm30p0,E2,2400000.0,0.0,[58353.77076247099],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f639343_idx33_fir_default__pm30p0,E2,2400000.0,0.0,[639342.9705533276],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f66189_idx15_fir_default__pm30p0,E2,2400000.0,0.0,[66189.35269579961],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,2400000.0,2400000.0,0.0,True,True
e2_sr2400000_f725192_idx34_fir_default__pm30p0,E2,2400000.0,0.0,[725192.1652807783],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f75077_idx16_fir_default__pm30p0,E2,2400000.0,0.0,[75077.07476389053],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f822569_idx35_fir_default__pm30p0,E2,2400000.0,0.0,[822568.9509489306],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f85158_idx17_fir_default__pm30p0,E2,2400000.0,0.0,[85158.21541582332],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f933021_idx36_fir_default__pm30p0,E2,2400000.0,0.0,[933021.220386807],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr2400000_f96593_idx18_fir_default__pm30p0,E2,2400000.0,0.0,[96593.02357762733],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,2400000.0,2400000.0,0.0,True,False
e2_sr3200000_f10000_idx00_fir_default__pm30p0,E2,3200000.0,0.0,[10000.0],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f1010216_idx35_fir_default__pm30p0,E2,3200000.0,0.0,[1010216.0568942724],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f107360_idx18_fir_default__pm30p0,E2,3200000.0,0.0,[107359.78252639234],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f11410_idx01_fir_default__pm30p0,E2,3200000.0,0.0,[11409.562167868598],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f1152612_idx36_fir_default__pm30p0,E2,3200000.0,0.0,[1152612.290411426],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f122493_idx19_fir_default__pm30p0,E2,3200000.0,0.0,[122492.81130637263],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f13018_idx02_fir_default__pm30p0,E2,3200000.0,0.0,[13017.810886245812],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f1315080_idx37_fir_default__pm30p0,E2,3200000.0,0.0,[1315080.158289855],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f139759_idx20_fir_default__pm30p0,E2,3200000.0,0.0,[139758.93457170532],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f14853_idx03_fir_default__pm30p0,E2,3200000.0,0.0,[14852.75225961782],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f1500449_idx38_fir_default__pm30p0,E2,3200000.0,0.0,[1500448.882173858],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f159459_idx21_fir_default__pm30p0,E2,3200000.0,0.0,[159458.82525109517],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f16946_idx04_fir_default__pm30p0,E2,3200000.0,0.0,[16946.340027005997],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f1711946_idx39_fir_default__pm30p0,E2,3200000.0,0.0,[1711946.4800871578],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f181936_idx22_fir_default__pm30p0,E2,3200000.0,0.0,[181935.53799176653],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f19335_idx05_fir_default__pm30p0,E2,3200000.0,0.0,[19335.032005596495],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f1953256_idx40_fir_default__pm30p0,E2,3200000.0,0.0,[1953255.9792618207],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f207580_idx23_fir_default__pm30p0,E2,3200000.0,0.0,[207580.48312616753],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f22060_idx06_fir_default__pm30p0,E2,3200000.0,0.0,[22060.424968558225],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f2228580_idx41_fir_default__pm30p0,E2,3200000.0,0.0,[2228579.55251488],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f236840_idx24_fir_default__pm30p0,E2,3200000.0,0.0,[236840.2427064202],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f25170_idx07_fir_default__pm30p0,E2,3200000.0,0.0,[25169.979012836524],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f2542712_idx42_fir_default__pm30p0,E2,3200000.0,0.0,[2542711.6950459303],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f270224_idx25_fir_default__pm30p0,E2,3200000.0,0.0,[270224.34730119887],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f28718_idx08_fir_default__pm30p0,E2,3200000.0,0.0,[28717.84403109062],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f2901123_idx43_fir_default__pm30p0,E2,3200000.0,0.0,[2901122.7159593026],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f308314_idx26_fir_default__pm30p0,E2,3200000.0,0.0,[308314.14898047433],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f32766_idx09_fir_default__pm30p0,E2,3200000.0,0.0,[32765.802679988257],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f3310054_idx44_fir_default__pm30p0,E2,3200000.0,0.0,[3310053.9984353455],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f351773_idx27_fir_default__pm30p0,E2,3200000.0,0.0,[351772.94500262156],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f37384_idx10_fir_default__pm30p0,E2,3200000.0,0.0,[37384.346265744076],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f3776627_idx45_fir_default__pm30p0,E2,3200000.0,0.0,[3776626.6874150103],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f401358_idx28_fir_default__pm30p0,E2,3200000.0,0.0,[401357.5284981632],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
e2_sr3200000_f42654_idx11_fir_default__pm30p0,E2,3200000.0,0.0,[42653.902282413335],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f4308966_idx46_fir_default__pm30p0,E2,3200000.0,0.0,[4308965.697489312],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured_guard_fail,5,3200000.0,3200000.0,0.0,True,False
e2_sr3200000_f457931_idx29_fir_default__pm30p0,E2,3200000.0,0.0,[457931.36729418853],-30.0,direct_sdr:default,siggen_to_sdr_direct,2048,bandpass_sweep_capture,captured,5,3200000.0,3200000.0,0.0,True,True
