run_id,mode,sample_rate_hz,frequency_hz,voltage_real_v,voltage_imag_v,voltage_mag_v,voltage_phase_rad,voltage_mag_block_std_v,power_v2,power_block_std_v2,power_from_voltage_v2,power_consistency_delta_v2,n_blocks_used,qc_analysis_pass,qc_recommended_pass,adc_passes_guard,adc_is_clipped,source_power_dbm,target_vrms_v,tones_hz_json
e3_20260209T054900Z,single_tone,3200000.0,-1599999.9999999998,0.0078125,0.0,0.0078125,0.0,0.006879395900197935,0.00015325546264648436,0.00019911515893300644,6.103515625e-05,9.222030639648436e-05,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,-1598437.4999999998,0.00498050648104925,0.0036395698248139277,0.006168623291907982,0.6310753214500691,0.005428761979381673,9.644965447770395e-05,0.00012947542261348727,3.8051913317469666e-05,5.8397741160234284e-05,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,-1596874.9999999998,0.0037637752600934667,-0.0011446155695775378,0.003933973692160505,-0.2952265328048646,0.00741866742578255,0.0001832218439455731,0.00019578123745587253,1.547614901061095e-05,0.00016774569493496216,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,-1595312.4999999998,0.0043522948924646495,-0.0007276361927128295,0.004412700449828823,-0.16565246111717633,0.004804955060503741,9.499845885290388e-05,9.332723271498015e-05,1.9471925259919498e-05,7.552653359298438e-05,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,-1593749.9999999998,0.0030631198873469177,0.00014479860497002093,0.0030665404090377576,0.04723644479312721,0.006033598499072848,0.00013521565717179723,0.0001411945168793699,9.403670080261458e-06,0.00012581198709153577,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,-1592187.4999999998,0.004064594773434326,-0.0004250538193497768,0.004086759281089782,-0.10419598668354557,0.007700053984136823,0.00013962181638470952,0.00019081806680425003,1.6701601421573474e-05,0.00012292021496313605,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,-1590624.9999999998,0.0036137182257005352,-0.00032184650375355583,0.0036280221315116885,-0.08882805365242268,0.00797450966205312,0.00016201203246420573,0.00018680984770094337,1.3162544586738616e-05,0.0001488494878774671,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,-1589062.4999999998,0.004744320749175868,0.0008715061170902834,0.004823702134583607,0.181669273956005,0.004620289214645529,0.00011321679616953383,9.896548102620537e-05,2.326810228318645e-05,8.994869388634739e-05,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,-1587499.9999999998,0.0044893091977290965,4.725569465273468e-05,0.004489557904013732,0.010525884348561861,0.006318107143111711,0.00011487684524157343,0.0001671010840408487,2.0156130173492172e-05,9.472071506808126e-05,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,-1585937.4999999998,0.003407774986098687,0.0006617804115804033,0.0034714382709521764,0.19180978361867365,0.006075601866838839,0.00010625209836038224,0.00010695715662145808,1.2050883669031435e-05,9.420121469135081e-05,5,True,True,True,False,-24.6,0.0301,[333333.3]
