run_id,f_true_hz,sample_rate_hz,predicted_alias_hz,measured_alias_hz,residual_hz,abs_residual_hz,uncertainty_hz,fir_mode,power_tier_dbm,status,adc_passes_guard,adc_is_clipped,qc_analysis_pass,qc_recommended_pass
e1_sr1600000_f695652_idx04_fir_alias_hack__pm50p0,695652.1739130435,1600000.0,695652.1739130435,695312.4999999999,-339.67391304357443,339.67391304357443,0.0,alias_hack,-50.0,captured,True,False,True,True
e1_sr1600000_f695652_idx04_fir_default__pm10p0,695652.1739130435,1600000.0,695652.1739130435,695312.4999999999,-339.67391304357443,339.67391304357443,0.0,default,-10.0,captured_guard_fail,False,True,True,False
e1_sr1600000_f695652_idx04_fir_default__pp0p0,695652.1739130435,1600000.0,695652.1739130435,695312.4999999999,-339.67391304357443,339.67391304357443,0.0,default,0.0,captured_guard_fail,False,True,True,False
e1_sr1600000_f695652_idx04_fir_default__pp10p0,695652.1739130435,1600000.0,695652.1739130435,695312.4999999999,-339.67391304357443,339.67391304357443,0.0,default,10.0,captured_guard_fail,False,True,True,False
e1_sr1600000_f834783_idx05_fir_alias_hack__pm30p0,834782.6086956522,1600000.0,-765217.3913043477,-764843.7499999999,373.64130434778053,373.64130434778053,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr1600000_f834783_idx05_fir_alias_hack__pm40p0,834782.6086956522,1600000.0,-765217.3913043477,-764843.7499999999,373.64130434778053,373.64130434778053,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr1600000_f834783_idx05_fir_alias_hack__pm50p0,834782.6086956522,1600000.0,-765217.3913043477,-764843.7499999999,373.64130434778053,373.64130434778053,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr1600000_f834783_idx05_fir_default__pm10p0,834782.6086956522,1600000.0,-765217.3913043477,-764843.7499999999,373.64130434778053,373.64130434778053,0.0,default,-10.0,captured_guard_fail,False,True,True,False
e1_sr1600000_f834783_idx05_fir_default__pp0p0,834782.6086956522,1600000.0,-765217.3913043477,-764843.7499999999,373.64130434778053,373.64130434778053,0.0,default,0.0,captured_guard_fail,False,True,True,False
e1_sr1600000_f834783_idx05_fir_default__pp10p0,834782.6086956522,1600000.0,-765217.3913043477,-764843.7499999999,373.64130434778053,373.64130434778053,0.0,default,10.0,captured_guard_fail,False,True,True,False
e1_sr1600000_f973913_idx06_fir_alias_hack__pm30p0,973913.043478261,1600000.0,-626086.956521739,-625781.2499999999,305.7065217391355,305.7065217391355,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr1600000_f973913_idx06_fir_alias_hack__pm40p0,973913.043478261,1600000.0,-626086.956521739,-625781.2499999999,305.7065217391355,305.7065217391355,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr1600000_f973913_idx06_fir_alias_hack__pm50p0,973913.043478261,1600000.0,-626086.956521739,-625781.2499999999,305.7065217391355,305.7065217391355,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr1600000_f973913_idx06_fir_default__pm10p0,973913.043478261,1600000.0,-626086.956521739,-625781.2499999999,305.7065217391355,305.7065217391355,0.0,default,-10.0,captured,True,False,True,True
e1_sr1600000_f973913_idx06_fir_default__pp0p0,973913.043478261,1600000.0,-626086.956521739,-625781.2499999999,305.7065217391355,305.7065217391355,0.0,default,0.0,captured,True,False,True,True
e1_sr1600000_f973913_idx06_fir_default__pp10p0,973913.043478261,1600000.0,-626086.956521739,-625781.2499999999,305.7065217391355,305.7065217391355,0.0,default,10.0,captured,True,False,True,True
e1_sr2400000_f1043478_idx04_fir_alias_hack__pm30p0,1043478.2608695653,2400000.0,1043478.2608695654,1042968.75,-509.51086956541985,509.51086956541985,0.0,alias_hack,-30.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f1043478_idx04_fir_alias_hack__pm40p0,1043478.2608695653,2400000.0,1043478.2608695654,1042968.75,-509.51086956541985,509.51086956541985,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr2400000_f1043478_idx04_fir_alias_hack__pm50p0,1043478.2608695653,2400000.0,1043478.2608695654,1042968.75,-509.51086956541985,509.51086956541985,0.0,alias_hack,-50.0,captured,True,False,True,True
e1_sr2400000_f1043478_idx04_fir_default__pm10p0,1043478.2608695653,2400000.0,1043478.2608695654,1042968.75,-509.51086956541985,509.51086956541985,0.0,default,-10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f1043478_idx04_fir_default__pp0p0,1043478.2608695653,2400000.0,1043478.2608695654,1042968.75,-509.51086956541985,509.51086956541985,0.0,default,0.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f1043478_idx04_fir_default__pp10p0,1043478.2608695653,2400000.0,1043478.2608695654,1042968.75,-509.51086956541985,509.51086956541985,0.0,default,10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f1252174_idx05_fir_alias_hack__pm30p0,1252173.9130434783,2400000.0,-1147826.0869565215,-1147265.625,560.4619565214962,560.4619565214962,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f1252174_idx05_fir_alias_hack__pm40p0,1252173.9130434783,2400000.0,-1147826.0869565215,-1147265.625,560.4619565214962,560.4619565214962,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr2400000_f1252174_idx05_fir_alias_hack__pm50p0,1252173.9130434783,2400000.0,-1147826.0869565215,-1147265.625,560.4619565214962,560.4619565214962,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f1252174_idx05_fir_default__pm10p0,1252173.9130434783,2400000.0,-1147826.0869565215,-1147265.625,560.4619565214962,560.4619565214962,0.0,default,-10.0,captured,True,False,True,True
e1_sr2400000_f1252174_idx05_fir_default__pp0p0,1252173.9130434783,2400000.0,-1147826.0869565215,-1147265.625,560.4619565214962,560.4619565214962,0.0,default,0.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f1252174_idx05_fir_default__pp10p0,1252173.9130434783,2400000.0,-1147826.0869565215,-1147265.625,560.4619565214962,560.4619565214962,0.0,default,10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f1460870_idx06_fir_alias_hack__pm30p0,1460869.5652173914,2400000.0,-939130.4347826084,-938671.875,458.5597826084122,458.5597826084122,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f1460870_idx06_fir_alias_hack__pm40p0,1460869.5652173914,2400000.0,-939130.4347826084,-938671.875,458.5597826084122,458.5597826084122,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f1460870_idx06_fir_alias_hack__pm50p0,1460869.5652173914,2400000.0,-939130.4347826084,-938671.875,458.5597826084122,458.5597826084122,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f1460870_idx06_fir_default__pm10p0,1460869.5652173914,2400000.0,-939130.4347826084,-938671.875,458.5597826084122,458.5597826084122,0.0,default,-10.0,captured,True,False,True,True
e1_sr2400000_f1460870_idx06_fir_default__pp0p0,1460869.5652173914,2400000.0,-939130.4347826084,-938671.875,458.5597826084122,458.5597826084122,0.0,default,0.0,captured,True,False,True,True
e1_sr2400000_f1460870_idx06_fir_default__pp10p0,1460869.5652173914,2400000.0,-939130.4347826084,-938671.875,458.5597826084122,458.5597826084122,0.0,default,10.0,captured,True,False,True,True
e1_sr2400000_f1669565_idx07_fir_alias_hack__pm30p0,1669565.2173913044,2400000.0,-730434.7826086953,-730078.125,356.65760869532824,356.65760869532824,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f1669565_idx07_fir_alias_hack__pm40p0,1669565.2173913044,2400000.0,-730434.7826086953,-730078.125,356.65760869532824,356.65760869532824,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f1669565_idx07_fir_alias_hack__pm50p0,1669565.2173913044,2400000.0,-730434.7826086953,-730078.125,356.65760869532824,356.65760869532824,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f1669565_idx07_fir_default__pm10p0,1669565.2173913044,2400000.0,-730434.7826086953,-730078.125,356.65760869532824,356.65760869532824,0.0,default,-10.0,captured,True,False,True,True
e1_sr2400000_f1669565_idx07_fir_default__pp0p0,1669565.2173913044,2400000.0,-730434.7826086953,-730078.125,356.65760869532824,356.65760869532824,0.0,default,0.0,captured,True,False,True,True
e1_sr2400000_f1669565_idx07_fir_default__pp10p0,1669565.2173913044,2400000.0,-730434.7826086953,-730078.125,356.65760869532824,356.65760869532824,0.0,default,10.0,captured,True,False,True,True
e1_sr2400000_f1878261_idx08_fir_alias_hack__pm30p0,1878260.8695652175,2400000.0,-521739.13043478224,-521484.375,254.75543478224427,254.75543478224427,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f1878261_idx08_fir_alias_hack__pm40p0,1878260.8695652175,2400000.0,-521739.13043478224,-521484.375,254.75543478224427,254.75543478224427,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f1878261_idx08_fir_alias_hack__pm50p0,1878260.8695652175,2400000.0,-521739.13043478224,-521484.375,254.75543478224427,254.75543478224427,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f1878261_idx08_fir_default__pm10p0,1878260.8695652175,2400000.0,-521739.13043478224,-521484.375,254.75543478224427,254.75543478224427,0.0,default,-10.0,captured,True,False,True,True
e1_sr2400000_f1878261_idx08_fir_default__pp0p0,1878260.8695652175,2400000.0,-521739.13043478224,-521484.375,254.75543478224427,254.75543478224427,0.0,default,0.0,captured,True,False,True,True
e1_sr2400000_f1878261_idx08_fir_default__pp10p0,1878260.8695652175,2400000.0,-521739.13043478224,-521484.375,254.75543478224427,254.75543478224427,0.0,default,10.0,captured,True,False,True,True
e1_sr2400000_f2086957_idx09_fir_alias_hack__pm30p0,2086956.5217391306,2400000.0,-313043.47826086916,-312890.625,152.8532608691603,152.8532608691603,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f2086957_idx09_fir_alias_hack__pm40p0,2086956.5217391306,2400000.0,-313043.47826086916,-312890.625,152.8532608691603,152.8532608691603,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2086957_idx09_fir_alias_hack__pm50p0,2086956.5217391306,2400000.0,-313043.47826086916,-312890.625,152.8532608691603,152.8532608691603,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2086957_idx09_fir_default__pm10p0,2086956.5217391306,2400000.0,-313043.47826086916,-312890.625,152.8532608691603,152.8532608691603,0.0,default,-10.0,captured,True,False,True,True
e1_sr2400000_f2086957_idx09_fir_default__pp0p0,2086956.5217391306,2400000.0,-313043.47826086916,-312890.625,152.8532608691603,152.8532608691603,0.0,default,0.0,captured,True,False,True,True
e1_sr2400000_f2086957_idx09_fir_default__pp10p0,2086956.5217391306,2400000.0,-313043.47826086916,-312890.625,152.8532608691603,152.8532608691603,0.0,default,10.0,captured,True,False,True,True
e1_sr2400000_f208696_idx00_fir_alias_hack__pm30p0,208695.65217391305,2400000.0,208695.65217391308,208593.75,-101.90217391308397,101.90217391308397,0.0,alias_hack,-30.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f208696_idx00_fir_alias_hack__pm40p0,208695.65217391305,2400000.0,208695.65217391308,208593.75,-101.90217391308397,101.90217391308397,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr2400000_f208696_idx00_fir_alias_hack__pm50p0,208695.65217391305,2400000.0,208695.65217391308,208593.75,-101.90217391308397,101.90217391308397,0.0,alias_hack,-50.0,captured,True,False,True,True
e1_sr2400000_f208696_idx00_fir_default__pm10p0,208695.65217391305,2400000.0,208695.65217391308,208593.75,-101.90217391308397,101.90217391308397,0.0,default,-10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f208696_idx00_fir_default__pp0p0,208695.65217391305,2400000.0,208695.65217391308,208593.75,-101.90217391308397,101.90217391308397,0.0,default,0.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f208696_idx00_fir_default__pp10p0,208695.65217391305,2400000.0,208695.65217391308,208593.75,-101.90217391308397,101.90217391308397,0.0,default,10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f2295652_idx10_fir_alias_hack__pm30p0,2295652.1739130435,2400000.0,-104347.82608695654,-104296.875,50.951086956541985,50.951086956541985,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f2295652_idx10_fir_alias_hack__pm40p0,2295652.1739130435,2400000.0,-104347.82608695654,-104296.875,50.951086956541985,50.951086956541985,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2295652_idx10_fir_alias_hack__pm50p0,2295652.1739130435,2400000.0,-104347.82608695654,-104296.875,50.951086956541985,50.951086956541985,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2295652_idx10_fir_default__pm10p0,2295652.1739130435,2400000.0,-104347.82608695654,-106406.25,-2058.423913043458,2058.423913043458,3649.7839458743993,default,-10.0,captured,True,False,True,True
e1_sr2400000_f2295652_idx10_fir_default__pp0p0,2295652.1739130435,2400000.0,-104347.82608695654,-106875.0,-2527.173913043458,2527.173913043458,4093.183405446792,default,0.0,captured,True,False,True,True
e1_sr2400000_f2295652_idx10_fir_default__pp10p0,2295652.1739130435,2400000.0,-104347.82608695654,-104296.875,50.951086956541985,50.951086956541985,7639.690318596854,default,10.0,captured,True,False,True,True
e1_sr2400000_f2504348_idx11_fir_alias_hack__pm30p0,2504347.8260869565,2400000.0,104347.82608695654,104296.875,-50.951086956541985,50.951086956541985,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f2504348_idx11_fir_alias_hack__pm40p0,2504347.8260869565,2400000.0,104347.82608695654,104296.875,-50.951086956541985,50.951086956541985,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2504348_idx11_fir_alias_hack__pm50p0,2504347.8260869565,2400000.0,104347.82608695654,104296.875,-50.951086956541985,50.951086956541985,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2504348_idx11_fir_default__pm10p0,2504347.8260869565,2400000.0,104347.82608695654,104765.625,417.798913043458,417.798913043458,5279.943902844755,default,-10.0,captured,True,False,True,True
e1_sr2400000_f2504348_idx11_fir_default__pp0p0,2504347.8260869565,2400000.0,104347.82608695654,104062.5,-285.326086956542,285.326086956542,6439.983592515978,default,0.0,captured,True,False,True,True
e1_sr2400000_f2504348_idx11_fir_default__pp10p0,2504347.8260869565,2400000.0,104347.82608695654,105937.5,1589.673913043458,1589.673913043458,2284.404924564601,default,10.0,captured,True,False,True,True
e1_sr2400000_f2713043_idx12_fir_alias_hack__pm30p0,2713043.4782608696,2400000.0,313043.4782608696,312890.625,-152.85326086962596,152.85326086962596,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f2713043_idx12_fir_alias_hack__pm40p0,2713043.4782608696,2400000.0,313043.4782608696,312890.625,-152.85326086962596,152.85326086962596,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2713043_idx12_fir_alias_hack__pm50p0,2713043.4782608696,2400000.0,313043.4782608696,312890.625,-152.85326086962596,152.85326086962596,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2713043_idx12_fir_default__pm10p0,2713043.4782608696,2400000.0,313043.4782608696,312187.5,-855.978260869626,855.978260869626,6122.976786381156,default,-10.0,captured,True,False,True,True
e1_sr2400000_f2713043_idx12_fir_default__pp0p0,2713043.4782608696,2400000.0,313043.4782608696,310546.875,-2496.603260869626,2496.603260869626,4384.754750125712,default,0.0,captured,True,False,True,True
e1_sr2400000_f2713043_idx12_fir_default__pp10p0,2713043.4782608696,2400000.0,313043.4782608696,311718.75,-1324.728260869626,1324.728260869626,6524.723862691432,default,10.0,captured,True,False,True,True
e1_sr2400000_f2921739_idx13_fir_alias_hack__pm30p0,2921739.1304347827,2400000.0,521739.1304347827,521484.375,-254.75543478270993,254.75543478270993,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f2921739_idx13_fir_alias_hack__pm40p0,2921739.1304347827,2400000.0,521739.1304347827,521484.375,-254.75543478270993,254.75543478270993,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2921739_idx13_fir_alias_hack__pm50p0,2921739.1304347827,2400000.0,521739.1304347827,521484.375,-254.75543478270993,254.75543478270993,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f2921739_idx13_fir_default__pm10p0,2921739.1304347827,2400000.0,521739.1304347827,520546.875,-1192.25543478271,1192.25543478271,7922.083022416674,default,-10.0,captured,True,False,True,True
e1_sr2400000_f2921739_idx13_fir_default__pp0p0,2921739.1304347827,2400000.0,521739.1304347827,523359.375,1620.24456521729,1620.24456521729,6450.637005245102,default,0.0,captured,True,False,True,True
e1_sr2400000_f2921739_idx13_fir_default__pp10p0,2921739.1304347827,2400000.0,521739.1304347827,522890.625,1151.49456521729,1151.49456521729,6055.317507545537,default,10.0,captured,True,False,True,True
e1_sr2400000_f3130435_idx14_fir_alias_hack__pm30p0,3130434.782608696,2400000.0,730434.7826086953,730078.125,-356.65760869532824,356.65760869532824,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f3130435_idx14_fir_alias_hack__pm40p0,3130434.782608696,2400000.0,730434.7826086953,730078.125,-356.65760869532824,356.65760869532824,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3130435_idx14_fir_alias_hack__pm50p0,3130434.782608696,2400000.0,730434.7826086953,730078.125,-356.65760869532824,356.65760869532824,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3130435_idx14_fir_default__pm10p0,3130434.782608696,2400000.0,730434.7826086953,727500.0,-2934.7826086953282,2934.7826086953282,1527.9380637193708,default,-10.0,captured,True,False,True,True
e1_sr2400000_f3130435_idx14_fir_default__pp0p0,3130434.782608696,2400000.0,730434.7826086953,729843.75,-591.0326086953282,591.0326086953282,7383.742500948452,default,0.0,captured,True,False,True,True
e1_sr2400000_f3130435_idx14_fir_default__pp10p0,3130434.782608696,2400000.0,730434.7826086953,728437.5,-1997.2826086953282,1997.2826086953282,5717.020742648657,default,10.0,captured,True,False,True,True
e1_sr2400000_f3339130_idx15_fir_alias_hack__pm30p0,3339130.434782609,2400000.0,939130.4347826093,938671.875,-458.55978260934353,458.55978260934353,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f3339130_idx15_fir_alias_hack__pm40p0,3339130.434782609,2400000.0,939130.4347826093,938671.875,-458.55978260934353,458.55978260934353,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3339130_idx15_fir_alias_hack__pm50p0,3339130.434782609,2400000.0,939130.4347826093,938671.875,-458.55978260934353,458.55978260934353,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3339130_idx15_fir_default__pm10p0,3339130.434782609,2400000.0,939130.4347826093,937265.625,-1864.8097826093435,1864.8097826093435,4860.103442186185,default,-10.0,captured,True,False,True,True
e1_sr2400000_f3339130_idx15_fir_default__pp0p0,3339130.434782609,2400000.0,939130.4347826093,933515.625,-5614.8097826093435,5614.8097826093435,4944.146041342731,default,0.0,captured,True,False,True,True
e1_sr2400000_f3339130_idx15_fir_default__pp10p0,3339130.434782609,2400000.0,939130.4347826093,935390.625,-3739.8097826093435,3739.8097826093435,1527.9380637193708,default,10.0,captured,True,False,True,True
e1_sr2400000_f3547826_idx16_fir_alias_hack__pm30p0,3547826.086956522,2400000.0,1147826.0869565215,1147265.625,-560.4619565214962,560.4619565214962,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f3547826_idx16_fir_alias_hack__pm40p0,3547826.086956522,2400000.0,1147826.0869565215,1147265.625,-560.4619565214962,560.4619565214962,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3547826_idx16_fir_alias_hack__pm50p0,3547826.086956522,2400000.0,1147826.0869565215,1147500.0,-326.0869565214962,326.0869565214962,524.0784322265132,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3547826_idx16_fir_default__pm10p0,3547826.086956522,2400000.0,1147826.0869565215,1147734.375,-91.71195652149618,91.71195652149618,641.8623720763666,default,-10.0,captured,True,False,True,True
e1_sr2400000_f3547826_idx16_fir_default__pp0p0,3547826.086956522,2400000.0,1147826.0869565215,1147968.75,142.66304347850382,142.66304347850382,641.8623720763666,default,0.0,captured,True,False,True,True
e1_sr2400000_f3547826_idx16_fir_default__pp10p0,3547826.086956522,2400000.0,1147826.0869565215,1148203.125,377.0380434785038,377.0380434785038,524.0784322265132,default,10.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3756522_idx17_fir_alias_hack__pm30p0,3756521.739130435,2400000.0,-1043478.2608695645,-1042968.75,509.51086956448853,509.51086956448853,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f3756522_idx17_fir_alias_hack__pm40p0,3756521.739130435,2400000.0,-1043478.2608695645,-1042968.75,509.51086956448853,509.51086956448853,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3756522_idx17_fir_alias_hack__pm50p0,3756521.739130435,2400000.0,-1043478.2608695645,-1045312.5,-1834.2391304355115,1834.2391304355115,4059.4940802395563,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3756522_idx17_fir_default__pm10p0,3756521.739130435,2400000.0,-1043478.2608695645,-1048359.375,-4881.1141304355115,4881.1141304355115,5081.128919221594,default,-10.0,captured,True,False,True,True
e1_sr2400000_f3756522_idx17_fir_default__pp0p0,3756521.739130435,2400000.0,-1043478.2608695645,-1043906.25,-427.98913043551147,427.98913043551147,3833.303257920967,default,0.0,captured,True,False,True,True
e1_sr2400000_f3756522_idx17_fir_default__pp10p0,3756521.739130435,2400000.0,-1043478.2608695645,-1042031.25,1447.0108695644885,1447.0108695644885,2096.313728906053,default,10.0,captured,True,False,True,True
e1_sr2400000_f3965217_idx18_fir_alias_hack__pm30p0,3965217.391304348,2400000.0,-834782.6086956523,-834375.0,407.6086956523359,407.6086956523359,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f3965217_idx18_fir_alias_hack__pm40p0,3965217.391304348,2400000.0,-834782.6086956523,-834375.0,407.6086956523359,407.6086956523359,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3965217_idx18_fir_alias_hack__pm50p0,3965217.391304348,2400000.0,-834782.6086956523,-834375.0,407.6086956523359,407.6086956523359,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f3965217_idx18_fir_default__pm10p0,3965217.391304348,2400000.0,-834782.6086956523,-834375.0,407.6086956523359,407.6086956523359,0.0,default,-10.0,captured,True,False,True,True
e1_sr2400000_f3965217_idx18_fir_default__pp0p0,3965217.391304348,2400000.0,-834782.6086956523,-834375.0,407.6086956523359,407.6086956523359,0.0,default,0.0,captured,True,False,True,True
e1_sr2400000_f3965217_idx18_fir_default__pp10p0,3965217.391304348,2400000.0,-834782.6086956523,-834375.0,407.6086956523359,407.6086956523359,0.0,default,10.0,captured,True,False,True,True
e1_sr2400000_f4173913_idx19_fir_alias_hack__pm30p0,4173913.043478261,2400000.0,-626086.9565217383,-625781.25,305.7065217383206,305.7065217383206,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f4173913_idx19_fir_alias_hack__pm40p0,4173913.043478261,2400000.0,-626086.9565217383,-625781.25,305.7065217383206,305.7065217383206,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f4173913_idx19_fir_alias_hack__pm50p0,4173913.043478261,2400000.0,-626086.9565217383,-624375.0,1711.9565217383206,1711.9565217383206,2540.564459610797,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f4173913_idx19_fir_default__pm10p0,4173913.043478261,2400000.0,-626086.9565217383,-622734.375,3352.5815217383206,3352.5815217383206,3760.970281847159,default,-10.0,captured,True,False,True,True
e1_sr2400000_f4173913_idx19_fir_default__pp0p0,4173913.043478261,2400000.0,-626086.9565217383,-626484.375,-397.4184782616794,397.4184782616794,7011.691547649183,default,0.0,captured,True,False,True,True
e1_sr2400000_f4173913_idx19_fir_default__pp10p0,4173913.043478261,2400000.0,-626086.9565217383,-624375.0,1711.9565217383206,1711.9565217383206,7147.476882176675,default,10.0,captured,True,False,True,True
e1_sr2400000_f417391_idx01_fir_alias_hack__pm30p0,417391.3043478261,2400000.0,417391.30434782617,417187.5,-203.80434782616794,203.80434782616794,0.0,alias_hack,-30.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f417391_idx01_fir_alias_hack__pm40p0,417391.3043478261,2400000.0,417391.30434782617,417187.5,-203.80434782616794,203.80434782616794,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr2400000_f417391_idx01_fir_alias_hack__pm50p0,417391.3043478261,2400000.0,417391.30434782617,417187.5,-203.80434782616794,203.80434782616794,0.0,alias_hack,-50.0,captured,True,False,True,True
e1_sr2400000_f417391_idx01_fir_default__pm10p0,417391.3043478261,2400000.0,417391.30434782617,417187.5,-203.80434782616794,203.80434782616794,0.0,default,-10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f417391_idx01_fir_default__pp0p0,417391.3043478261,2400000.0,417391.30434782617,417187.5,-203.80434782616794,203.80434782616794,0.0,default,0.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f417391_idx01_fir_default__pp10p0,417391.3043478261,2400000.0,417391.30434782617,417187.5,-203.80434782616794,203.80434782616794,0.0,default,10.0,captured_guard_fail,False,True,True,False
e1_sr2400000_f4382609_idx20_fir_alias_hack__pm30p0,4382608.695652174,2400000.0,-417391.30434782617,-417187.5,203.80434782616794,203.80434782616794,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f4382609_idx20_fir_alias_hack__pm40p0,4382608.695652174,2400000.0,-417391.30434782617,-419531.25,-2139.945652173832,2139.945652173832,3797.3090029733557,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f4382609_idx20_fir_alias_hack__pm50p0,4382608.695652174,2400000.0,-417391.30434782617,-411328.125,6063.179347826168,6063.179347826168,3797.3090029733557,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f4382609_idx20_fir_default__pm10p0,4382608.695652174,2400000.0,-417391.30434782617,-418359.375,-968.0706521738321,968.0706521738321,2029.7470401197781,default,-10.0,captured,True,False,True,True
e1_sr2400000_f4382609_idx20_fir_default__pp0p0,4382608.695652174,2400000.0,-417391.30434782617,-415546.875,1844.429347826168,1844.429347826168,5894.426409355918,default,0.0,captured,True,False,True,True
e1_sr2400000_f4382609_idx20_fir_default__pp10p0,4382608.695652174,2400000.0,-417391.30434782617,-416718.75,672.5543478261679,672.5543478261679,1048.1568644530264,default,10.0,captured,True,False,True,True
e1_sr2400000_f4591304_idx21_fir_alias_hack__pm30p0,4591304.347826087,2400000.0,-208695.65217391308,-208593.75,101.90217391308397,101.90217391308397,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr2400000_f4591304_idx21_fir_alias_hack__pm40p0,4591304.347826087,2400000.0,-208695.65217391308,-208593.75,101.90217391308397,101.90217391308397,0.0,alias_hack,-40.0,captured_guard_fail,False,False,True,False
e1_sr2400000_f4591304_idx21_fir_alias_hack__pm50p0,4591304.347826087,2400000.0,-208695.65217391308,-208593.75,101.90217391308397,101.90217391308397,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
