run_id,window,sample_rate_hz,n_samples,n_blocks_used,frequency_hz,power_v2
e3_20260209T054708Z,hamming,3200000.0,2048,5,-493749.99999999994,0.004165797906926673
e3_20260209T054708Z,hamming,3200000.0,2048,5,-492187.49999999994,0.0031876760087383494
e3_20260209T054708Z,hamming,3200000.0,2048,5,-490624.99999999994,0.0027146937795788553
e3_20260209T054708Z,hamming,3200000.0,2048,5,-489062.49999999994,0.002176913816861514
e3_20260209T054708Z,hamming,3200000.0,2048,5,-487499.99999999994,0.002959841975884252
e3_20260209T054708Z,hamming,3200000.0,2048,5,-485937.49999999994,0.0016345080657532696
e3_20260209T054708Z,hamming,3200000.0,2048,5,-484374.99999999994,0.0022460959706271356
e3_20260209T054708Z,hamming,3200000.0,2048,5,-482812.49999999994,0.002024579786392076
e3_20260209T054708Z,hamming,3200000.0,2048,5,-481249.99999999994,0.001883991076880366
e3_20260209T054708Z,hamming,3200000.0,2048,5,-479687.49999999994,0.0019176612902698123
e3_20260209T054708Z,hamming,3200000.0,2048,5,-478124.99999999994,0.0012879151907770805
e3_20260209T054708Z,hamming,3200000.0,2048,5,-476562.49999999994,0.0011396699061585569
e3_20260209T054708Z,hamming,3200000.0,2048,5,-474999.99999999994,0.0012239180790422932
e3_20260209T054708Z,hamming,3200000.0,2048,5,-473437.49999999994,0.0017621661191571062
e3_20260209T054708Z,hamming,3200000.0,2048,5,-471874.99999999994,0.00206264586042805
e3_20260209T054708Z,hamming,3200000.0,2048,5,-470312.49999999994,0.001595271913836041
e3_20260209T054708Z,hamming,3200000.0,2048,5,-468749.99999999994,0.0036654391606793625
e3_20260209T054708Z,hamming,3200000.0,2048,5,-467187.49999999994,0.001743974861255886
e3_20260209T054708Z,hamming,3200000.0,2048,5,-465624.99999999994,0.0026231488329231433
e3_20260209T054708Z,hamming,3200000.0,2048,5,-464062.49999999994,0.002250709153048296
e3_20260209T054708Z,hamming,3200000.0,2048,5,-462499.99999999994,0.002374308010216599
e3_20260209T054708Z,hamming,3200000.0,2048,5,-460937.49999999994,0.0020669898246449096
e3_20260209T054708Z,hamming,3200000.0,2048,5,-459374.99999999994,0.001574475919591832
e3_20260209T054708Z,hamming,3200000.0,2048,5,-457812.49999999994,0.0022765894677998395
e3_20260209T054708Z,hamming,3200000.0,2048,5,-456249.99999999994,0.0013869706678856363
e3_20260209T054708Z,hamming,3200000.0,2048,5,-454687.49999999994,0.0016595920158936188
e3_20260209T054708Z,hamming,3200000.0,2048,5,-453124.99999999994,0.0031416283776599238
e3_20260209T054708Z,hamming,3200000.0,2048,5,-451562.49999999994,0.0029646506577340513
e3_20260209T054708Z,hamming,3200000.0,2048,5,-449999.99999999994,0.0024500488245632413
e3_20260209T054708Z,hamming,3200000.0,2048,5,-448437.49999999994,0.0011508418947607313
e3_20260209T054708Z,hamming,3200000.0,2048,5,-446874.99999999994,0.002760862227601452
e3_20260209T054708Z,hamming,3200000.0,2048,5,-445312.49999999994,0.0038732188383516115
e3_20260209T054708Z,hamming,3200000.0,2048,5,-443749.99999999994,0.004266969861520835
e3_20260209T054708Z,hamming,3200000.0,2048,5,-442187.49999999994,0.003380071913390276
e3_20260209T054708Z,hamming,3200000.0,2048,5,-440624.99999999994,0.0036265115516695852
e3_20260209T054708Z,hamming,3200000.0,2048,5,-439062.49999999994,0.004005963735407722
e3_20260209T054708Z,hamming,3200000.0,2048,5,-437499.99999999994,0.006347606760986969
e3_20260209T054708Z,hamming,3200000.0,2048,5,-435937.49999999994,0.00853982253757491
e3_20260209T054708Z,hamming,3200000.0,2048,5,-434374.99999999994,0.005660152803645134
e3_20260209T054708Z,hamming,3200000.0,2048,5,-432812.49999999994,0.0037986748795079983
e3_20260209T054708Z,hamming,3200000.0,2048,5,-431249.99999999994,0.005534924502307782
e3_20260209T054708Z,hamming,3200000.0,2048,5,-429687.49999999994,0.005774377926443901
e3_20260209T054708Z,hamming,3200000.0,2048,5,-428124.99999999994,0.011209427946836199
e3_20260209T054708Z,hamming,3200000.0,2048,5,-426562.49999999994,0.010595890570226474
e3_20260209T054708Z,hamming,3200000.0,2048,5,-424999.99999999994,0.012608989673663923
e3_20260209T054708Z,hamming,3200000.0,2048,5,-423437.49999999994,0.01733331307153871
e3_20260209T054708Z,hamming,3200000.0,2048,5,-421874.99999999994,0.023957160168050166
e3_20260209T054708Z,hamming,3200000.0,2048,5,-420312.49999999994,0.04900576310052619
e3_20260209T054708Z,hamming,3200000.0,2048,5,-418749.99999999994,0.32714233064296866
e3_20260209T054708Z,hamming,3200000.0,2048,5,-417187.49999999994,1.6258839811103052
e3_20260209T054708Z,hamming,3200000.0,2048,5,-415624.99999999994,0.4227282160855446
e3_20260209T054708Z,hamming,3200000.0,2048,5,-414062.49999999994,0.05025513793831512
e3_20260209T054708Z,hamming,3200000.0,2048,5,-412499.99999999994,0.009952910335946603
e3_20260209T054708Z,hamming,3200000.0,2048,5,-410937.49999999994,0.005217949892976005
e3_20260209T054708Z,hamming,3200000.0,2048,5,-409374.99999999994,0.0005657405326913359
e3_20260209T054708Z,hamming,3200000.0,2048,5,-407812.49999999994,0.0004815463814627116
e3_20260209T054708Z,hamming,3200000.0,2048,5,-406249.99999999994,0.0011018514677058598
e3_20260209T054708Z,hamming,3200000.0,2048,5,-404687.49999999994,0.0019684409335093624
e3_20260209T054708Z,hamming,3200000.0,2048,5,-403124.99999999994,0.0018568038913477883
e3_20260209T054708Z,hamming,3200000.0,2048,5,-401562.49999999994,0.0006647397125905753
e3_20260209T054708Z,hamming,3200000.0,2048,5,-399999.99999999994,0.0011622498782737757
e3_20260209T054708Z,hamming,3200000.0,2048,5,-398437.49999999994,0.001144928604871903
e3_20260209T054708Z,hamming,3200000.0,2048,5,-396874.99999999994,0.0031624317083851425
e3_20260209T054708Z,hamming,3200000.0,2048,5,-395312.49999999994,0.001505888180714243
e3_20260209T054708Z,hamming,3200000.0,2048,5,-393749.99999999994,0.002322737980536616
e3_20260209T054708Z,hamming,3200000.0,2048,5,-392187.49999999994,0.0016144162944090918
e3_20260209T054708Z,hamming,3200000.0,2048,5,-390624.99999999994,0.005469931214294922
e3_20260209T054708Z,hamming,3200000.0,2048,5,-389062.49999999994,0.002177951511963284
e3_20260209T054708Z,hamming,3200000.0,2048,5,-387499.99999999994,0.004814067137448471
e3_20260209T054708Z,hamming,3200000.0,2048,5,-385937.49999999994,0.004556441260412129
e3_20260209T054708Z,hamming,3200000.0,2048,5,-384374.99999999994,0.005739100253426361
e3_20260209T054708Z,hamming,3200000.0,2048,5,-382812.49999999994,0.004846790593875625
e3_20260209T054708Z,hamming,3200000.0,2048,5,-381249.99999999994,0.005982846403020101
e3_20260209T054708Z,hamming,3200000.0,2048,5,-379687.49999999994,0.004944793978000707
e3_20260209T054708Z,hamming,3200000.0,2048,5,-378124.99999999994,0.00922236070683581
e3_20260209T054708Z,hamming,3200000.0,2048,5,-376562.49999999994,0.007431122408368382
e3_20260209T054708Z,hamming,3200000.0,2048,5,-374999.99999999994,0.012120292594855068
e3_20260209T054708Z,hamming,3200000.0,2048,5,-373437.49999999994,0.008266785874303451
e3_20260209T054708Z,hamming,3200000.0,2048,5,-371874.99999999994,0.02195992717258882
e3_20260209T054708Z,hamming,3200000.0,2048,5,-370312.49999999994,0.010994629598049767
e3_20260209T054708Z,hamming,3200000.0,2048,5,-368749.99999999994,0.015692864511327915
e3_20260209T054708Z,hamming,3200000.0,2048,5,-367187.49999999994,0.018057873107948093
e3_20260209T054708Z,hamming,3200000.0,2048,5,-365624.99999999994,0.027785688256592955
e3_20260209T054708Z,hamming,3200000.0,2048,5,-364062.49999999994,0.023062339171905515
e3_20260209T054708Z,hamming,3200000.0,2048,5,-362499.99999999994,0.029746791552372316
e3_20260209T054708Z,hamming,3200000.0,2048,5,-360937.49999999994,0.029339188723941517
e3_20260209T054708Z,hamming,3200000.0,2048,5,-359374.99999999994,0.041417907506236196
e3_20260209T054708Z,hamming,3200000.0,2048,5,-357812.49999999994,0.035264773261267
e3_20260209T054708Z,hamming,3200000.0,2048,5,-356249.99999999994,0.04739040691182619
e3_20260209T054708Z,hamming,3200000.0,2048,5,-354687.49999999994,0.05102975367215338
e3_20260209T054708Z,hamming,3200000.0,2048,5,-353124.99999999994,0.0936011040810911
e3_20260209T054708Z,hamming,3200000.0,2048,5,-351562.49999999994,0.055052362090503223
e3_20260209T054708Z,hamming,3200000.0,2048,5,-349999.99999999994,0.11929920831628645
e3_20260209T054708Z,hamming,3200000.0,2048,5,-348437.49999999994,0.12100092433900596
e3_20260209T054708Z,hamming,3200000.0,2048,5,-346874.99999999994,0.17001944488307635
e3_20260209T054708Z,hamming,3200000.0,2048,5,-345312.49999999994,0.18253929025229834
e3_20260209T054708Z,hamming,3200000.0,2048,5,-343749.99999999994,0.2751152600530134
e3_20260209T054708Z,hamming,3200000.0,2048,5,-342187.49999999994,0.39327189872644314
e3_20260209T054708Z,hamming,3200000.0,2048,5,-340624.99999999994,0.6415633418267728
e3_20260209T054708Z,hamming,3200000.0,2048,5,-339062.49999999994,0.960919890808549
e3_20260209T054708Z,hamming,3200000.0,2048,5,-337499.99999999994,2.1224548565424324
e3_20260209T054708Z,hamming,3200000.0,2048,5,-335937.49999999994,10.779037822746925
e3_20260209T054708Z,hamming,3200000.0,2048,5,-334374.99999999994,182.33451799866458
e3_20260209T054708Z,hamming,3200000.0,2048,5,-332812.49999999994,148.62071928752727
e3_20260209T054708Z,hamming,3200000.0,2048,5,-331249.99999999994,10.66999036308287
e3_20260209T054708Z,hamming,3200000.0,2048,5,-329687.49999999994,3.4920912849412042
e3_20260209T054708Z,hamming,3200000.0,2048,5,-328124.99999999994,1.5722591988519485
e3_20260209T054708Z,hamming,3200000.0,2048,5,-326562.49999999994,0.9522133942221567
e3_20260209T054708Z,hamming,3200000.0,2048,5,-324999.99999999994,0.6578699636370413
e3_20260209T054708Z,hamming,3200000.0,2048,5,-323437.49999999994,0.40851371321988167
e3_20260209T054708Z,hamming,3200000.0,2048,5,-321874.99999999994,0.3711540311064109
e3_20260209T054708Z,hamming,3200000.0,2048,5,-320312.49999999994,0.2885637428157726
e3_20260209T054708Z,hamming,3200000.0,2048,5,-318749.99999999994,0.2543253825902613
e3_20260209T054708Z,hamming,3200000.0,2048,5,-317187.49999999994,0.1994479089215441
e3_20260209T054708Z,hamming,3200000.0,2048,5,-315624.99999999994,0.19497980625468697
e3_20260209T054708Z,hamming,3200000.0,2048,5,-314062.49999999994,0.11354849063508476
e3_20260209T054708Z,hamming,3200000.0,2048,5,-312499.99999999994,0.15800921701236284
e3_20260209T054708Z,hamming,3200000.0,2048,5,-310937.49999999994,0.11392889458809152
e3_20260209T054708Z,hamming,3200000.0,2048,5,-309374.99999999994,0.11535850597391446
e3_20260209T054708Z,hamming,3200000.0,2048,5,-307812.49999999994,0.1105218082635296
e3_20260209T054708Z,hamming,3200000.0,2048,5,-306249.99999999994,0.09824020949905773
e3_20260209T054708Z,hamming,3200000.0,2048,5,-304687.49999999994,0.08796181873392768
e3_20260209T054708Z,hamming,3200000.0,2048,5,-303124.99999999994,0.08468849081770555
e3_20260209T054708Z,hamming,3200000.0,2048,5,-301562.49999999994,0.0779587569826541
e3_20260209T054708Z,hamming,3200000.0,2048,5,-299999.99999999994,0.06938916489646114
e3_20260209T054708Z,hamming,3200000.0,2048,5,-298437.49999999994,0.07137538128730522
e3_20260209T054708Z,hamming,3200000.0,2048,5,-296874.99999999994,0.08335511796358887
e3_20260209T054708Z,hamming,3200000.0,2048,5,-295312.49999999994,0.05990229368445066
e3_20260209T054708Z,hamming,3200000.0,2048,5,-293749.99999999994,0.07809579437365147
e3_20260209T054708Z,hamming,3200000.0,2048,5,-292187.49999999994,0.06518864622384776
e3_20260209T054708Z,hamming,3200000.0,2048,5,-290624.99999999994,0.06188617548084382
e3_20260209T054708Z,hamming,3200000.0,2048,5,-289062.49999999994,0.06700267686438893
e3_20260209T054708Z,hamming,3200000.0,2048,5,-287499.99999999994,0.05657122774251607
e3_20260209T054708Z,hamming,3200000.0,2048,5,-285937.49999999994,0.062518639995656
e3_20260209T054708Z,hamming,3200000.0,2048,5,-284374.99999999994,0.06948433321463596
e3_20260209T054708Z,hamming,3200000.0,2048,5,-282812.49999999994,0.07649694802012483
e3_20260209T054708Z,hamming,3200000.0,2048,5,-281249.99999999994,0.0775334135357237
e3_20260209T054708Z,hamming,3200000.0,2048,5,-279687.49999999994,0.07520247001558866
e3_20260209T054708Z,hamming,3200000.0,2048,5,-278124.99999999994,0.07231152541456717
e3_20260209T054708Z,hamming,3200000.0,2048,5,-276562.49999999994,0.07435518143762741
e3_20260209T054708Z,hamming,3200000.0,2048,5,-274999.99999999994,0.09476060868999836
e3_20260209T054708Z,hamming,3200000.0,2048,5,-273437.49999999994,0.08979142559897466
e3_20260209T054708Z,hamming,3200000.0,2048,5,-271874.99999999994,0.10160036971718271
e3_20260209T054708Z,hamming,3200000.0,2048,5,-270312.49999999994,0.12391798217818555
e3_20260209T054708Z,hamming,3200000.0,2048,5,-268749.99999999994,0.10825137857410427
e3_20260209T054708Z,hamming,3200000.0,2048,5,-267187.49999999994,0.13692332223009437
e3_20260209T054708Z,hamming,3200000.0,2048,5,-265624.99999999994,0.14695798291673232
e3_20260209T054708Z,hamming,3200000.0,2048,5,-264062.49999999994,0.18830986064798388
e3_20260209T054708Z,hamming,3200000.0,2048,5,-262499.99999999994,0.2258272371107081
e3_20260209T054708Z,hamming,3200000.0,2048,5,-260937.49999999997,0.2917923418908198
e3_20260209T054708Z,hamming,3200000.0,2048,5,-259374.99999999997,0.3570769332952859
e3_20260209T054708Z,hamming,3200000.0,2048,5,-257812.49999999997,0.5040013077420029
e3_20260209T054708Z,hamming,3200000.0,2048,5,-256249.99999999997,0.7812831225652384
e3_20260209T054708Z,hamming,3200000.0,2048,5,-254687.49999999997,1.3839852892256117
e3_20260209T054708Z,hamming,3200000.0,2048,5,-253124.99999999997,3.716028861445153
e3_20260209T054708Z,hamming,3200000.0,2048,5,-251562.49999999997,108.58969003600569
e3_20260209T054708Z,hamming,3200000.0,2048,5,-249999.99999999997,308.3767815717041
e3_20260209T054708Z,hamming,3200000.0,2048,5,-248437.49999999997,32.08845277041051
e3_20260209T054708Z,hamming,3200000.0,2048,5,-246874.99999999997,3.201036150026784
e3_20260209T054708Z,hamming,3200000.0,2048,5,-245312.49999999997,1.1235322262759666
e3_20260209T054708Z,hamming,3200000.0,2048,5,-243749.99999999997,0.56534048652083
e3_20260209T054708Z,hamming,3200000.0,2048,5,-242187.49999999997,0.3503629877996925
e3_20260209T054708Z,hamming,3200000.0,2048,5,-240624.99999999997,0.221477687006002
e3_20260209T054708Z,hamming,3200000.0,2048,5,-239062.49999999997,0.16926793852652222
e3_20260209T054708Z,hamming,3200000.0,2048,5,-237499.99999999997,0.10923393731703442
e3_20260209T054708Z,hamming,3200000.0,2048,5,-235937.49999999997,0.0976432223025595
e3_20260209T054708Z,hamming,3200000.0,2048,5,-234374.99999999997,0.07005518669631076
e3_20260209T054708Z,hamming,3200000.0,2048,5,-232812.49999999997,0.056438594406686804
e3_20260209T054708Z,hamming,3200000.0,2048,5,-231249.99999999997,0.031273324990600315
e3_20260209T054708Z,hamming,3200000.0,2048,5,-229687.49999999997,0.044553585494738396
e3_20260209T054708Z,hamming,3200000.0,2048,5,-228124.99999999997,0.02902261059599101
e3_20260209T054708Z,hamming,3200000.0,2048,5,-226562.49999999997,0.031537138832526256
e3_20260209T054708Z,hamming,3200000.0,2048,5,-224999.99999999997,0.02472606238783953
e3_20260209T054708Z,hamming,3200000.0,2048,5,-223437.49999999997,0.01730812016270311
e3_20260209T054708Z,hamming,3200000.0,2048,5,-221874.99999999997,0.01485847956914495
e3_20260209T054708Z,hamming,3200000.0,2048,5,-220312.49999999997,0.01301830389209418
e3_20260209T054708Z,hamming,3200000.0,2048,5,-218749.99999999997,0.011048412225623628
e3_20260209T054708Z,hamming,3200000.0,2048,5,-217187.49999999997,0.014618930011976079
e3_20260209T054708Z,hamming,3200000.0,2048,5,-215624.99999999997,0.011088051624519075
e3_20260209T054708Z,hamming,3200000.0,2048,5,-214062.49999999997,0.009549836482266361
e3_20260209T054708Z,hamming,3200000.0,2048,5,-212499.99999999997,0.006726030115502638
e3_20260209T054708Z,hamming,3200000.0,2048,5,-210937.49999999997,0.008325388901291794
e3_20260209T054708Z,hamming,3200000.0,2048,5,-209374.99999999997,0.006196956748052268
e3_20260209T054708Z,hamming,3200000.0,2048,5,-207812.49999999997,0.007387910845010166
e3_20260209T054708Z,hamming,3200000.0,2048,5,-206249.99999999997,0.0053364970553948345
e3_20260209T054708Z,hamming,3200000.0,2048,5,-204687.49999999997,0.004039132067856096
e3_20260209T054708Z,hamming,3200000.0,2048,5,-203124.99999999997,0.003716478148737165
e3_20260209T054708Z,hamming,3200000.0,2048,5,-201562.49999999997,0.002330339989114635
e3_20260209T054708Z,hamming,3200000.0,2048,5,-199999.99999999997,0.0025497145003517087
e3_20260209T054708Z,hamming,3200000.0,2048,5,-198437.49999999997,0.0042930292952093555
e3_20260209T054708Z,hamming,3200000.0,2048,5,-196874.99999999997,0.0032494407122537158
e3_20260209T054708Z,hamming,3200000.0,2048,5,-195312.49999999997,0.003680370778349564
e3_20260209T054708Z,hamming,3200000.0,2048,5,-193749.99999999997,0.003575943449235469
e3_20260209T054708Z,hamming,3200000.0,2048,5,-192187.49999999997,0.0038899124749584174
e3_20260209T054708Z,hamming,3200000.0,2048,5,-190624.99999999997,0.002775700855508393
e3_20260209T054708Z,hamming,3200000.0,2048,5,-189062.49999999997,0.003997167354428496
e3_20260209T054708Z,hamming,3200000.0,2048,5,-187499.99999999997,0.0017202893886198566
e3_20260209T054708Z,hamming,3200000.0,2048,5,-185937.49999999997,0.001332178949670043
e3_20260209T054708Z,hamming,3200000.0,2048,5,-184374.99999999997,0.0019881270564074418
e3_20260209T054708Z,hamming,3200000.0,2048,5,-182812.49999999997,0.0008794838577446843
e3_20260209T054708Z,hamming,3200000.0,2048,5,-181249.99999999997,0.0011089666488521032
e3_20260209T054708Z,hamming,3200000.0,2048,5,-179687.49999999997,0.0003288234986140328
e3_20260209T054708Z,hamming,3200000.0,2048,5,-178124.99999999997,0.0008872795844939206
e3_20260209T054708Z,hamming,3200000.0,2048,5,-176562.49999999997,0.0012313680392929476
e3_20260209T054708Z,hamming,3200000.0,2048,5,-174999.99999999997,0.0013540693729531417
e3_20260209T054708Z,hamming,3200000.0,2048,5,-173437.49999999997,0.001361510172036532
e3_20260209T054708Z,hamming,3200000.0,2048,5,-171874.99999999997,0.0028191249832802347
e3_20260209T054708Z,hamming,3200000.0,2048,5,-170312.49999999997,0.006821905270709668
e3_20260209T054708Z,hamming,3200000.0,2048,5,-168749.99999999997,0.2428269540435402
e3_20260209T054708Z,hamming,3200000.0,2048,5,-167187.49999999997,2.790018930354416
e3_20260209T054708Z,hamming,3200000.0,2048,5,-165624.99999999997,1.0762724517911457
e3_20260209T054708Z,hamming,3200000.0,2048,5,-164062.49999999997,0.03379675208538295
e3_20260209T054708Z,hamming,3200000.0,2048,5,-162499.99999999997,0.016540111139001695
e3_20260209T054708Z,hamming,3200000.0,2048,5,-160937.49999999997,0.009771897939762202
e3_20260209T054708Z,hamming,3200000.0,2048,5,-159374.99999999997,0.005400163845418658
e3_20260209T054708Z,hamming,3200000.0,2048,5,-157812.49999999997,0.0056694891977073355
e3_20260209T054708Z,hamming,3200000.0,2048,5,-156249.99999999997,0.005287283092114464
e3_20260209T054708Z,hamming,3200000.0,2048,5,-154687.49999999997,0.004073213065955201
e3_20260209T054708Z,hamming,3200000.0,2048,5,-153124.99999999997,0.0023386329759608514
e3_20260209T054708Z,hamming,3200000.0,2048,5,-151562.49999999997,0.0028143623611966424
e3_20260209T054708Z,hamming,3200000.0,2048,5,-149999.99999999997,0.003489462290669089
e3_20260209T054708Z,hamming,3200000.0,2048,5,-148437.49999999997,0.0018256417088923355
e3_20260209T054708Z,hamming,3200000.0,2048,5,-146874.99999999997,0.001320868282489547
e3_20260209T054708Z,hamming,3200000.0,2048,5,-145312.49999999997,0.002423714886199077
e3_20260209T054708Z,hamming,3200000.0,2048,5,-143749.99999999997,0.0029789472748385616
e3_20260209T054708Z,hamming,3200000.0,2048,5,-142187.49999999997,0.0019661903970789214
e3_20260209T054708Z,hamming,3200000.0,2048,5,-140624.99999999997,0.0017347857954391431
e3_20260209T054708Z,hamming,3200000.0,2048,5,-139062.49999999997,0.001830389882352192
e3_20260209T054708Z,hamming,3200000.0,2048,5,-137499.99999999997,0.001401105173720107
e3_20260209T054708Z,hamming,3200000.0,2048,5,-135937.49999999997,0.0022453654558585645
e3_20260209T054708Z,hamming,3200000.0,2048,5,-134374.99999999997,0.0016889579737276686
e3_20260209T054708Z,hamming,3200000.0,2048,5,-132812.49999999997,0.001883679278648509
e3_20260209T054708Z,hamming,3200000.0,2048,5,-131249.99999999997,0.001293219078131647
e3_20260209T054708Z,hamming,3200000.0,2048,5,-129687.49999999999,0.0013461450429356815
e3_20260209T054708Z,hamming,3200000.0,2048,5,-128124.99999999999,0.001492489050014988
e3_20260209T054708Z,hamming,3200000.0,2048,5,-126562.49999999999,0.00172691223723294
e3_20260209T054708Z,hamming,3200000.0,2048,5,-124999.99999999999,0.0015594621346783101
e3_20260209T054708Z,hamming,3200000.0,2048,5,-123437.49999999999,0.0012552214782925396
e3_20260209T054708Z,hamming,3200000.0,2048,5,-121874.99999999999,0.0017526401630980491
e3_20260209T054708Z,hamming,3200000.0,2048,5,-120312.49999999999,0.0011454418019856375
e3_20260209T054708Z,hamming,3200000.0,2048,5,-118749.99999999999,0.0011266907904854653
e3_20260209T054708Z,hamming,3200000.0,2048,5,-117187.49999999999,0.0013778278405574044
e3_20260209T054708Z,hamming,3200000.0,2048,5,-115624.99999999999,0.0007121188249993205
e3_20260209T054708Z,hamming,3200000.0,2048,5,-114062.49999999999,0.001219081627338357
e3_20260209T054708Z,hamming,3200000.0,2048,5,-112499.99999999999,0.0010416800086438572
e3_20260209T054708Z,hamming,3200000.0,2048,5,-110937.49999999999,0.0012332692785379385
e3_20260209T054708Z,hamming,3200000.0,2048,5,-109374.99999999999,0.001371743712758293
e3_20260209T054708Z,hamming,3200000.0,2048,5,-107812.49999999999,0.0010867382405912002
e3_20260209T054708Z,hamming,3200000.0,2048,5,-106249.99999999999,0.0014015806609653995
e3_20260209T054708Z,hamming,3200000.0,2048,5,-104687.49999999999,0.000944895684295791
e3_20260209T054708Z,hamming,3200000.0,2048,5,-103124.99999999999,0.0010294216682562047
e3_20260209T054708Z,hamming,3200000.0,2048,5,-101562.49999999999,0.001257081084583641
e3_20260209T054708Z,hamming,3200000.0,2048,5,-99999.99999999999,0.0009674314881510578
e3_20260209T054708Z,hamming,3200000.0,2048,5,-98437.49999999999,0.0005462562686012422
e3_20260209T054708Z,hamming,3200000.0,2048,5,-96874.99999999999,0.0003945698129448949
e3_20260209T054708Z,hamming,3200000.0,2048,5,-95312.49999999999,0.000893486741034507
e3_20260209T054708Z,hamming,3200000.0,2048,5,-93749.99999999999,0.0009730113234204035
e3_20260209T054708Z,hamming,3200000.0,2048,5,-92187.49999999999,0.0009740791691290531
e3_20260209T054708Z,hamming,3200000.0,2048,5,-90624.99999999999,0.0009076344024080503
e3_20260209T054708Z,hamming,3200000.0,2048,5,-89062.49999999999,0.0011690758026219278
e3_20260209T054708Z,hamming,3200000.0,2048,5,-87499.99999999999,0.0015224988387154226
e3_20260209T054708Z,hamming,3200000.0,2048,5,-85937.49999999999,0.008894869467319922
e3_20260209T054708Z,hamming,3200000.0,2048,5,-84374.99999999999,0.6580045325242654
e3_20260209T054708Z,hamming,3200000.0,2048,5,-82812.49999999999,0.9362825986074922
e3_20260209T054708Z,hamming,3200000.0,2048,5,-81249.99999999999,0.029060924512128817
e3_20260209T054708Z,hamming,3200000.0,2048,5,-79687.49999999999,0.002363237449379066
e3_20260209T054708Z,hamming,3200000.0,2048,5,-78124.99999999999,0.0008173514832084056
e3_20260209T054708Z,hamming,3200000.0,2048,5,-76562.49999999999,0.0008072884476099511
e3_20260209T054708Z,hamming,3200000.0,2048,5,-74999.99999999999,0.0007461256472924127
e3_20260209T054708Z,hamming,3200000.0,2048,5,-73437.49999999999,0.0005658054987171117
e3_20260209T054708Z,hamming,3200000.0,2048,5,-71874.99999999999,0.0008339135802643075
e3_20260209T054708Z,hamming,3200000.0,2048,5,-70312.49999999999,0.0021718200256319884
e3_20260209T054708Z,hamming,3200000.0,2048,5,-68749.99999999999,0.0013519602210121996
e3_20260209T054708Z,hamming,3200000.0,2048,5,-67187.49999999999,0.0009028618164110619
e3_20260209T054708Z,hamming,3200000.0,2048,5,-65624.99999999999,0.0004172182856884959
e3_20260209T054708Z,hamming,3200000.0,2048,5,-64062.49999999999,0.0003542875454383217
e3_20260209T054708Z,hamming,3200000.0,2048,5,-62499.99999999999,0.0006546188508440283
e3_20260209T054708Z,hamming,3200000.0,2048,5,-60937.49999999999,0.0006655717857617401
e3_20260209T054708Z,hamming,3200000.0,2048,5,-59374.99999999999,0.000604601701685842
e3_20260209T054708Z,hamming,3200000.0,2048,5,-57812.49999999999,0.0005488185215432122
e3_20260209T054708Z,hamming,3200000.0,2048,5,-56249.99999999999,0.0004550157263920238
e3_20260209T054708Z,hamming,3200000.0,2048,5,-54687.49999999999,0.0007139102791903012
e3_20260209T054708Z,hamming,3200000.0,2048,5,-53124.99999999999,0.000772558178754607
e3_20260209T054708Z,hamming,3200000.0,2048,5,-51562.49999999999,0.0004269969384319043
e3_20260209T054708Z,hamming,3200000.0,2048,5,-49999.99999999999,0.00040401345474296745
e3_20260209T054708Z,hamming,3200000.0,2048,5,-48437.49999999999,0.0004641522773794726
e3_20260209T054708Z,hamming,3200000.0,2048,5,-46874.99999999999,0.000883296936831482
e3_20260209T054708Z,hamming,3200000.0,2048,5,-45312.49999999999,0.0008937193823080555
e3_20260209T054708Z,hamming,3200000.0,2048,5,-43749.99999999999,0.0009334206306370154
e3_20260209T054708Z,hamming,3200000.0,2048,5,-42187.49999999999,0.00084600610489631
e3_20260209T054708Z,hamming,3200000.0,2048,5,-40624.99999999999,0.0005711001715052389
e3_20260209T054708Z,hamming,3200000.0,2048,5,-39062.49999999999,0.0006468091951250935
e3_20260209T054708Z,hamming,3200000.0,2048,5,-37499.99999999999,0.00037287102429135613
e3_20260209T054708Z,hamming,3200000.0,2048,5,-35937.49999999999,0.0004245393478832524
e3_20260209T054708Z,hamming,3200000.0,2048,5,-34374.99999999999,0.0007063596387245197
e3_20260209T054708Z,hamming,3200000.0,2048,5,-32812.49999999999,0.0004985924874305488
e3_20260209T054708Z,hamming,3200000.0,2048,5,-31249.999999999996,0.0006263297946979081
e3_20260209T054708Z,hamming,3200000.0,2048,5,-29687.499999999996,0.000838722920152931
e3_20260209T054708Z,hamming,3200000.0,2048,5,-28124.999999999996,0.0008860679239990973
e3_20260209T054708Z,hamming,3200000.0,2048,5,-26562.499999999996,0.001756983543307867
e3_20260209T054708Z,hamming,3200000.0,2048,5,-24999.999999999996,0.0008204389673717151
e3_20260209T054708Z,hamming,3200000.0,2048,5,-23437.499999999996,0.00035462006330251936
e3_20260209T054708Z,hamming,3200000.0,2048,5,-21874.999999999996,0.000648742798287533
e3_20260209T054708Z,hamming,3200000.0,2048,5,-20312.499999999996,0.00048101939967597803
e3_20260209T054708Z,hamming,3200000.0,2048,5,-18749.999999999996,0.0006367233837277261
e3_20260209T054708Z,hamming,3200000.0,2048,5,-17187.499999999996,0.003144133269229985
e3_20260209T054708Z,hamming,3200000.0,2048,5,-15624.999999999998,0.0017588573073581749
e3_20260209T054708Z,hamming,3200000.0,2048,5,-14062.499999999998,0.0021661597838834013
